wavelength,global_irradiance,direct_irradiance
422.0,1.2583000000000000000000000,0.9949900000000000000000000
423.0,1.2184000000000000000000000,0.9653100000000000000000000
424.0,1.2117000000000000000000000,0.9618200000000000000000000
425.0,1.2488000000000000000000000,0.9931200000000000000000000
426.0,1.2135000000000000000000000,0.9666700000000000000000000
427.0,1.1724000000000000000000000,0.9355000000000000000000000
428.0,1.1839000000000000000000000,0.9462500000000000000000000
429.0,1.0963000000000000000000000,0.8776600000000000000000000
430.0,0.8746200000000000000000000,0.7013400000000000000000000
431.0,0.7939400000000000000000000,0.6377900000000000000000000
432.0,1.3207000000000000000000000,1.0628000000000000000000000
433.0,1.2288000000000000000000000,0.9905000000000000000000000
434.0,1.1352000000000000000000000,0.9165300000000000000000000
435.0,1.2452000000000000000000000,1.0070000000000000000000000
436.0,1.3659000000000000000000000,1.1061000000000000000000000
437.0,1.3943000000000000000000000,1.1306000000000000000000000
438.0,1.2238000000000000000000000,0.9936800000000000000000000
439.0,1.1775000000000000000000000,0.9575300000000000000000000
440.0,1.3499000000000000000000000,1.0993000000000000000000000
441.0,1.3313000000000000000000000,1.0859000000000000000000000
442.0,1.4250000000000000000000000,1.1640000000000000000000000
443.0,1.4453000000000000000000000,1.1823000000000000000000000
444.0,1.4084000000000000000000000,1.1537000000000000000000000
445.0,1.4619000000000000000000000,1.1992000000000000000000000
446.0,1.3108000000000000000000000,1.0766000000000000000000000
447.0,1.4903000000000000000000000,1.2257000000000000000000000
448.0,1.5081000000000000000000000,1.2422000000000000000000000
449.0,1.5045000000000000000000000,1.2409000000000000000000000
450.0,1.5595000000000000000000000,1.2881000000000000000000000
451.0,1.6173000000000000000000000,1.3376000000000000000000000
452.0,1.5482000000000000000000000,1.2822000000000000000000000
453.0,1.4297000000000000000000000,1.1854000000000000000000000
454.0,1.5335000000000000000000000,1.2730000000000000000000000
455.0,1.5224000000000000000000000,1.2655000000000000000000000
456.0,1.5724000000000000000000000,1.3088000000000000000000000
457.0,1.5854000000000000000000000,1.3213000000000000000000000
458.0,1.5514000000000000000000000,1.2946000000000000000000000
459.0,1.5391000000000000000000000,1.2859000000000000000000000
460.0,1.5291000000000000000000000,1.2791000000000000000000000
461.0,1.5827000000000000000000000,1.3255000000000000000000000
462.0,1.5975000000000000000000000,1.3392000000000000000000000
463.0,1.6031000000000000000000000,1.3452000000000000000000000
464.0,1.5544000000000000000000000,1.3055000000000000000000000
465.0,1.5350000000000000000000000,1.2905000000000000000000000
466.0,1.5673000000000000000000000,1.3190000000000000000000000
467.0,1.4973000000000000000000000,1.2616000000000000000000000
468.0,1.5619000000000000000000000,1.3178000000000000000000000
469.0,1.5682000000000000000000000,1.3247000000000000000000000
470.0,1.5077000000000000000000000,1.2749000000000000000000000
471.0,1.5331000000000000000000000,1.2975000000000000000000000
472.0,1.6126000000000000000000000,1.3661000000000000000000000
473.0,1.5499000000000000000000000,1.3144000000000000000000000
474.0,1.5671000000000000000000000,1.3304000000000000000000000
475.0,1.6185000000000000000000000,1.3755000000000000000000000
476.0,1.5631000000000000000000000,1.3299000000000000000000000
477.0,1.5724000000000000000000000,1.3392000000000000000000000
478.0,1.6230000000000000000000000,1.3839000000000000000000000
479.0,1.5916000000000000000000000,1.3586000000000000000000000
480.0,1.6181000000000000000000000,1.3825000000000000000000000
481.0,1.6177000000000000000000000,1.3836000000000000000000000
482.0,1.6236000000000000000000000,1.3899000000000000000000000
483.0,1.6038000000000000000000000,1.3742000000000000000000000
484.0,1.5734000000000000000000000,1.3492000000000000000000000
485.0,1.5683000000000000000000000,1.3457000000000000000000000
486.0,1.2716000000000000000000000,1.0918000000000000000000000
487.0,1.4241000000000000000000000,1.2235000000000000000000000
488.0,1.5413000000000000000000000,1.3252000000000000000000000
489.0,1.4519000000000000000000000,1.2492000000000000000000000
490.0,1.6224000000000000000000000,1.3968000000000000000000000
491.0,1.5595000000000000000000000,1.3435000000000000000000000
492.0,1.4869000000000000000000000,1.2818000000000000000000000
493.0,1.5903000000000000000000000,1.3719000000000000000000000
494.0,1.5525000000000000000000000,1.3402000000000000000000000
495.0,1.6485000000000000000000000,1.4238000000000000000000000
496.0,1.5676000000000000000000000,1.3548000000000000000000000
497.0,1.5944000000000000000000000,1.3788000000000000000000000
498.0,1.5509000000000000000000000,1.3421000000000000000000000
499.0,1.5507000000000000000000000,1.3429000000000000000000000
500.0,1.5451000000000000000000000,1.3391000000000000000000000
501.0,1.4978000000000000000000000,1.2990000000000000000000000
502.0,1.4966000000000000000000000,1.2991000000000000000000000
503.0,1.5653000000000000000000000,1.3597000000000000000000000
504.0,1.4587000000000000000000000,1.2682000000000000000000000
505.0,1.5635000000000000000000000,1.3598000000000000000000000
506.0,1.6264000000000000000000000,1.4153000000000000000000000
507.0,1.5560000000000000000000000,1.3548000000000000000000000
508.0,1.5165000000000000000000000,1.3210000000000000000000000
509.0,1.5893000000000000000000000,1.3850000000000000000000000
510.0,1.5481000000000000000000000,1.3497000000000000000000000
511.0,1.5769000000000000000000000,1.3753000000000000000000000
512.0,1.6186000000000000000000000,1.4125000000000000000000000
513.0,1.5206000000000000000000000,1.3277000000000000000000000
514.0,1.4885000000000000000000000,1.3003000000000000000000000
515.0,1.5314000000000000000000000,1.3385000000000000000000000
516.0,1.5455000000000000000000000,1.3514000000000000000000000
517.0,1.2594000000000000000000000,1.1017000000000000000000000
518.0,1.4403000000000000000000000,1.2605000000000000000000000
519.0,1.3957000000000000000000000,1.2222000000000000000000000
520.0,1.5236000000000000000000000,1.3349000000000000000000000
521.0,1.5346000000000000000000000,1.3452000000000000000000000
522.0,1.5690000000000000000000000,1.3760000000000000000000000
523.0,1.4789000000000000000000000,1.2976000000000000000000000
524.0,1.5905000000000000000000000,1.3962000000000000000000000
525.0,1.5781000000000000000000000,1.3859000000000000000000000
526.0,1.5341000000000000000000000,1.3479000000000000000000000
527.0,1.3417000000000000000000000,1.1795000000000000000000000
528.0,1.5357000000000000000000000,1.3508000000000000000000000
529.0,1.6071000000000000000000000,1.4142000000000000000000000
530.0,1.5446000000000000000000000,1.3598000000000000000000000
531.0,1.6292000000000000000000000,1.4348000000000000000000000
532.0,1.5998000000000000000000000,1.4094000000000000000000000
533.0,1.4286000000000000000000000,1.2590000000000000000000000
534.0,1.5302000000000000000000000,1.3491000000000000000000000
535.0,1.5535000000000000000000000,1.3701000000000000000000000
536.0,1.6199000000000000000000000,1.4292000000000000000000000
537.0,1.4989000000000000000000000,1.3229000000000000000000000
538.0,1.5738000000000000000000000,1.3896000000000000000000000
539.0,1.5352000000000000000000000,1.3558000000000000000000000
540.0,1.4825000000000000000000000,1.3096000000000000000000000
541.0,1.4251000000000000000000000,1.2595000000000000000000000
542.0,1.5511000000000000000000000,1.3714000000000000000000000
543.0,1.5256000000000000000000000,1.3493000000000000000000000
544.0,1.5792000000000000000000000,1.3971000000000000000000000
545.0,1.5435000000000000000000000,1.3657000000000000000000000
546.0,1.5291000000000000000000000,1.3536000000000000000000000
547.0,1.5490000000000000000000000,1.3717000000000000000000000
548.0,1.5049000000000000000000000,1.3331000000000000000000000
549.0,1.5520000000000000000000000,1.3752000000000000000000000
550.0,1.5399000000000000000000000,1.3648000000000000000000000
551.0,1.5382000000000000000000000,1.3639000000000000000000000
552.0,1.5697000000000000000000000,1.3923000000000000000000000
553.0,1.5250000000000000000000000,1.3533000000000000000000000
554.0,1.5549000000000000000000000,1.3802000000000000000000000
555.0,1.5634000000000000000000000,1.3883000000000000000000000
556.0,1.5366000000000000000000000,1.3651000000000000000000000
557.0,1.4988000000000000000000000,1.3321000000000000000000000
558.0,1.5310000000000000000000000,1.3613000000000000000000000
559.0,1.4483000000000000000000000,1.2885000000000000000000000
560.0,1.4740000000000000000000000,1.3118000000000000000000000
561.0,1.5595000000000000000000000,1.3885000000000000000000000
562.0,1.4847000000000000000000000,1.3225000000000000000000000
563.0,1.5408000000000000000000000,1.3731000000000000000000000
564.0,1.5106000000000000000000000,1.3466000000000000000000000
565.0,1.5201000000000000000000000,1.3555000000000000000000000
566.0,1.4374000000000000000000000,1.2823000000000000000000000
567.0,1.5320000000000000000000000,1.3673000000000000000000000
568.0,1.5180000000000000000000000,1.3554000000000000000000000
569.0,1.4807000000000000000000000,1.3228000000000000000000000
570.0,1.4816000000000000000000000,1.3240000000000000000000000
571.0,1.4331000000000000000000000,1.2810000000000000000000000
572.0,1.5134000000000000000000000,1.3534000000000000000000000
573.0,1.5198000000000000000000000,1.3595000000000000000000000
574.0,1.5119000000000000000000000,1.3527000000000000000000000
575.0,1.4777000000000000000000000,1.3225000000000000000000000
576.0,1.4654000000000000000000000,1.3118000000000000000000000
577.0,1.5023000000000000000000000,1.3452000000000000000000000
578.0,1.4560000000000000000000000,1.3040000000000000000000000
579.0,1.4770000000000000000000000,1.3230000000000000000000000
580.0,1.5020000000000000000000000,1.3455000000000000000000000
581.0,1.5089000000000000000000000,1.3518000000000000000000000
582.0,1.5320000000000000000000000,1.3729000000000000000000000
583.0,1.5479000000000000000000000,1.3872000000000000000000000
584.0,1.5448000000000000000000000,1.3845000000000000000000000
585.0,1.5324000000000000000000000,1.3737000000000000000000000
586.0,1.4953000000000000000000000,1.3409000000000000000000000
587.0,1.5281000000000000000000000,1.3708000000000000000000000
588.0,1.4934000000000000000000000,1.3403000000000000000000000
589.0,1.2894000000000000000000000,1.1582000000000000000000000
590.0,1.3709000000000000000000000,1.2316000000000000000000000
591.0,1.4662000000000000000000000,1.3171000000000000000000000
592.0,1.4354000000000000000000000,1.2900000000000000000000000
593.0,1.4561000000000000000000000,1.3086000000000000000000000
594.0,1.4491000000000000000000000,1.3029000000000000000000000
595.0,1.4308000000000000000000000,1.2870000000000000000000000
596.0,1.4745000000000000000000000,1.3260000000000000000000000
597.0,1.4788000000000000000000000,1.3303000000000000000000000
598.0,1.4607000000000000000000000,1.3142000000000000000000000
599.0,1.4606000000000000000000000,1.3145000000000000000000000
600.0,1.4753000000000000000000000,1.3278000000000000000000000
601.0,1.4579000000000000000000000,1.3123000000000000000000000
602.0,1.4360000000000000000000000,1.2928000000000000000000000
603.0,1.4664000000000000000000000,1.3205000000000000000000000
604.0,1.4921000000000000000000000,1.3439000000000000000000000
605.0,1.4895000000000000000000000,1.3418000000000000000000000
606.0,1.4822000000000000000000000,1.3353000000000000000000000
607.0,1.4911000000000000000000000,1.3434000000000000000000000
608.0,1.4862000000000000000000000,1.3392000000000000000000000
609.0,1.4749000000000000000000000,1.3292000000000000000000000
610.0,1.4686000000000000000000000,1.3237000000000000000000000
611.0,1.4611000000000000000000000,1.3170000000000000000000000
612.0,1.4831000000000000000000000,1.3370000000000000000000000
613.0,1.4621000000000000000000000,1.3182000000000000000000000
614.0,1.4176000000000000000000000,1.2783000000000000000000000
615.0,1.4697000000000000000000000,1.3254000000000000000000000
616.0,1.4310000000000000000000000,1.2906000000000000000000000
617.0,1.4128000000000000000000000,1.2744000000000000000000000
618.0,1.4664000000000000000000000,1.3228000000000000000000000
619.0,1.4733000000000000000000000,1.3292000000000000000000000
620.0,1.4739000000000000000000000,1.3299000000000000000000000
621.0,1.4802000000000000000000000,1.3359000000000000000000000
622.0,1.4269000000000000000000000,1.2882000000000000000000000
623.0,1.4165000000000000000000000,1.2793000000000000000000000
624.0,1.4118000000000000000000000,1.2751000000000000000000000
625.0,1.4026000000000000000000000,1.2667000000000000000000000
626.0,1.4012000000000000000000000,1.2655000000000000000000000
627.0,1.4417000000000000000000000,1.3022000000000000000000000
628.0,1.3631000000000000000000000,1.2328000000000000000000000
629.0,1.4114000000000000000000000,1.2758000000000000000000000
630.0,1.3924000000000000000000000,1.2589000000000000000000000
631.0,1.4161000000000000000000000,1.2799000000000000000000000
632.0,1.3638000000000000000000000,1.2327000000000000000000000
633.0,1.4508000000000000000000000,1.3110000000000000000000000
634.0,1.4284000000000000000000000,1.2907000000000000000000000
635.0,1.4458000000000000000000000,1.3065000000000000000000000
636.0,1.4128000000000000000000000,1.2768000000000000000000000
637.0,1.4610000000000000000000000,1.3204000000000000000000000
638.0,1.4707000000000000000000000,1.3292000000000000000000000
639.0,1.4646000000000000000000000,1.3238000000000000000000000
640.0,1.4340000000000000000000000,1.2962000000000000000000000
641.0,1.4348000000000000000000000,1.2970000000000000000000000
642.0,1.4376000000000000000000000,1.2995000000000000000000000
643.0,1.4525000000000000000000000,1.3130000000000000000000000
644.0,1.4462000000000000000000000,1.3074000000000000000000000
645.0,1.4567000000000000000000000,1.3170000000000000000000000
646.0,1.4150000000000000000000000,1.2797000000000000000000000
647.0,1.4086000000000000000000000,1.2744000000000000000000000
648.0,1.3952000000000000000000000,1.2625000000000000000000000
649.0,1.3519000000000000000000000,1.2234000000000000000000000
650.0,1.3594000000000000000000000,1.2299000000000000000000000
651.0,1.4447000000000000000000000,1.3071000000000000000000000
